"ID","Predict"
"2628","Small Business Interest Checking Act of 2001 - Amends the Federal Reserve Act to require the Federal Reserve Act to require the Federal reserve reserve reserve banks for the reserve banks for the Federal Reserve Act to require the Secretary of the Treasury to: (1) allow the owner of any deposit or account that is not engaged in"
"2629",""
"2630","International Anti-Corruption Act of 1999 - Directs the President to submit to the appropriate committees a certification for each country that received foreign assistance under part I of the Foreign Assistance Act of 1961 during the fiscal year; (2) describe the extent to which each country is making progress with respect to the following economic"
"2631","Cut Energy Bills At Home Act - Amends the Internal Revenue Code to allow a credit against the tax imposed by the tax imposed by the tax imposed by the tax imposed by the tax imposed by the tax imposed by the tax imposed by the tax imposed by the"
"2632","Fish Forfeiture Responsibility Act of 2011 - Establishes the general fund of the Treasury a separate account to be known as the """"Fisheries Investment Fund) to be known as the """"Fisheries Investment Fund) to be known as the """"Fisheries Investment Fund"
"2633","Elect Reliability Improvement Act of 2003 - Amends the Federal Power Act to require the Federal Power Act to require the Commission to establish and enforce reliability standards for the bulk-power system. Requires the Commission to establish and enforce reliability standards for the bulk-power system. Require"
"2634","Land Management Agency Housing Improvement Act of 1994 - Directs the Secretary of the Interior and the Secretary of Agriculture to: (1) make employee housing available to employees of the respective Department of Agriculture to: (1) make employee housing available to employees of the respective Department of Agriculture to: (1) make employee housing available to employees of the"
"2635","Directs the Director of the National Institute of Standards and Technology. to establish Performance criteria and standards for lead removal and containment products. Requires the Administrator of the National Institute of Standards and Technology. Requires the Administrator of the National Institute of Standards and Technology. Requires the Administrator"
"2636","American Farm Protection Act of 1995 - Amends the Internal Revenue Code to exclude the gross estate the value of land subject to a qualified conservation easement to which such land are subject to a qualified conservation easement. Requires the executor shall be excluded from the gross estate the value of"
"2637","Medicare and CHIP Quality Improvement Act of 2016 This bill amends title XIX (Medicaid) of the Social Security Act to require States to use the measures and approaches identified as health care services furnished as health care services furnished as health care services furnished as health care services furnished as health care services furnished as"
"2638","National Materials Corridor Partnership Act of 1999 - Directs the Secretary of Energy to establish a comprehensive program to promote energy efficient. environmentally sound economic development of the United States-Mexico border through the research. development. and use of technology technology. Requires the Secretary to organize and conduct"
"2639","Country of Origin Labeling Amendment Act of 2003 - Amends the Agricultural Marketing Act of 1946 to direct the Secretary of Agriculture to inform consumers. of the final point of sale of the covered commodity. Requires the retailer of a covered commodity to designate the covered commodity as having "
"2640","Coreok Responsibility Fee Act of 2017 This bill amends the Internal Revenue Code to allow employer employees who employs a low-wage employee during the calendar year. Requires any employer who employs a low-wage employee during the calendar year. Requires any employer who employ"
"2641","Trade and Environment Enforcement Act or Green 301 Act - Amends the Trade Act of 1974 to require the Trade Representative to identify foreign country trade practices that cause negative environmental impacts on the protection of human. animal. or plant Life or health. or the conservation of exhaustible natural resources in the United States."
"2642","Volunteer Protection Act of 1993 - Requires the Secretary of the Interior to: (1) promote the interests of social service program beneficiaries and taxpayers; and (2) sustain the availability of programs and nonprofit organizations and governmental entities for acts or omissions of its employees. Require"
"2643","Native Language Immersion Student Achievement Act - Amends the Elementary and Secondary Education Act of 1965 to authorize the Secretary of Education to award grants to eligible entities to develop and maintain. or to improve and expand. programs that support schools using Native American languages as the primary language of instruction of all curriculum taught At the"
"2644","Presidential Sites Improvement Act of 2000 - Directs the Secretary of the Interior to award grants for major maintenance and improvement projects of Presidential sites to owners or operators of Presidential sites to owners or operators of Presidential sites in accordance with such grant grants. Requires the Secretary to award grants for major maintenance and"
"2645","Subsidies Without verification Act of 2014 - Amends the Patient Protection and Affordable Care Act and the Health Care Act of 2010 to require the Secretary of Health and Human Services (HHS) to provide the President of Health and Human Services (HHS) to implement the provisions of the Patient Protection and"
"2646","Pueblo of Isleta Settlement and Natural Resources Restoration Act of 2006 - Establishes the Pueblo of Isleta Natural Resources Restoration Fund (NPA) to be known as the Pueblo of Isleta Natural Resources Restoration Fund (POU) of Isleta Natural Resources Restoration"
"2647","improving Security for Investors and Providing Closure Act of 2013 or the IImproving SIPC Act of 2013 or the IImproving SIPC Act of 2013 or the IImillion SIPC Act of 2013 - Amends the Securities Investor Protection Act of 1970 to require SIPC (SPC)"
"2648","Civil Rights Amendments Act of 1993 - Amends the Civil Rights Act of 1964 to revise the Civil Rights Act of 1964 to prohibit the exemption of such Act to prohibit the exemption of such Act to prohibit the exemption of such Act to prohibit the exemption of such Act to prohibit the exemption of such Act"
"2649","Amends the Harmonized Tariff Schedule of the United States to issue licenses to eligible manufacturers under such licenses to eligible manufacturers under such licenses and license use. Requires the Secretary of Commerce to issue licenses to eligible manufacturers under such licenses to eligible manufacturers under such licenses and license"
"2650","Oriental Martinez Native American Languages Preservation Act of 2006 - Amends the Native American Programs Act of 1974 to require the applicant that the applicant has not less than 3 years of experience in operating and administering a Native American language language for At least 500 hours Per year per student; (2) provide classes in"
"2651","Agricultural Producers Value-Added Investment Tax Credit Act of 2004 - Amends the Internal Revenue Code to allow thevalue-added agricultural property investment credit for the value-added agricultural property investment credit for the value-added agricultural property placed as of the last day of such taxable year. Re"
"2652","Regional Innovation and Entrepreneurship Enhancement Act of 2014 - Amends the Stevenson-Wydler Technology Innovation Act of 1980 to direct the Secretary of Commerce to establish a regional innovation program to encourage and support the development of regional innovation strategies. including regional innovation clusters. Authorizes the Secretary of"
"2653","Home Health Documentation and Program Improvement Act of 2017 This bill amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services to establish a settlement process under which a home health agency eligible administrative appeal has the option to enter into a settlement process"
"2654","Promoteing Affordable Childcare for Everyone Act or the PACE Act - Amends the Internal Revenue Code to: (1) increase the amount of such amounts for gainful employment; (2) reduce the cost-of-living adjustment; and (2) increase the cost-of-living adjustment; and (2) increase the cost-"
"2655","Absentee Ballot Track. Receive. and Confirm Act - Amends the Help America Vote Act of 2002 to require the Federal Federal Vote Act of 2002 to require the Secretary of Veterans Affairs (HHS) to make a payment to a State to reimburse the State for"
"2656","Homeowner Empowerment Act of 2008 - Amends the Internal Revenue Code to allow the distribution of distributions made before January 1. 2010. from an individual retirement plan. Requires the Secretary of the Interior to: (1) allow the distribution of distributions of the taxpayer. Requires the Secretary"
"2657","Civil Rights Amendments Act of 2003 - Amends the Civil Rights Act of 1964 to revise the Civil Rights Act of 1964 to revise the Civil Rights Act of 1964 to prohibit the exemption of such Act to prohibit the exemption of such Act to prohibit the exemption of such Act to prohibit the exemption"
"2658","Counter Terrorist Financing Coordination Act - Directs the Comptroller General to review the United States Government's interagency efforts to coordinate the delivery of training and technical assistance to countries vulnerable to terrorist financing. and issues of accountability to terrorist financing. and issues of accountability to terrorist financing"
"2659","Babyparent Assistance Act of 2008 - Authorizes the Secretary of Health and Human Services to provide services for birthparents who have placed a child for adoption; (2) counseling services for birthparents; (2) counseling services for birthparents; (2) counseling services for birthparents; (2) counseling services for birth"
"2660","Animal Drug Amendments of 1994 - Amends the Federal Food. Drug. and Cosmetic Act to prohibit any exemption from the requirements of the Federal Food. Drug. and Cosmetic Act to prohibit any use of such drug. Requires the Secretary of Health and Human Services to prohibit any use of such drugs"
"2661","Rural Models Academy Demonstration Act - Directs the Secretary of Education to establish a Role Models Academy that: (1) serve as a model. residential. military style magnet school for At-risk youth from around the Nation who cease to attend secondary school before graduation from secondary school;"
"2662","Information Technology Partnerships Act - Authorizes the Secretary of Education to make grants under the Act to establish. oversee the operation of. and provide technical assistance to eligible individuals. Authorizes the Secretary of Education to make grants to enter into a contract with an institution of higher education for a project under"
"2663","Amends the Patient Protection and Affordable Care Act to require the Secretary of Health and Human Services (HHS) to approve such an application of a pool if the Secretary determines that health care benefits provided through the pool if the Secretary determines that health care benefits provided through the pool if the"
"2664","Protect Testing Full Information Act - Amends the Employee Retirement Income Security Act of 1974 to require the physician to provide information to the patient concerning the availability of appropriate diagnostic procedures. including the prostate antigen test. if any of the conditions are present. Requires the physician to provide information to the"
"2665","Common Sense Nutrition Disclosure Act of 2012 - Amends the Federal Food. Drug and Cosmetic Act to require the Secretary of Agriculture to establish the availability of such provisions to include provisions for variation of serving size. inadvertent human error. Requires the Secretary of Health and Human Services to"
"2666","Troubled Assets Relief Program Targeted Assets Relief Program Targeted Assets Act of 2009 - Amends the Emergency Economic Stabilization Act of 2008 to authorize the Treasury to purchase lender or servicer alosses on rehabilitated mortgages. Authorizes the Secretary of"
"2667","Directs the Secretary of the Interior (DOE) to notify the Governor and attorney general of each state that it are located of the location of the place that the petitioner states that it are located of the location that the petitioner states that it are located of the location that the letter of intenthas been filed"
"2668","Employment Non-Discrimination Act of 1995 - Directs the Secretary of Labor (FDA) to issue the basis of sexual orientation. Requires the Federal entity to issue alternative alternative entitlements for the purposes of sexual orientation. Requires the Secretary of Labor (F"
"2669","EPSCoR Research and Competitiveness Act of 2006 - Directs the Director of the Foundation's research infrastructure improvement grant program to include partnerships with Out-of-State research institutions if the amount of funding transferred to another State does not exceed five percent of the amount of the grant. Require"
"2670","Amends the Immigration and Nationality Act to require the Attorney General to undertake such steps as necessary to ensure that all numerical limitations applicable to the issuance of visas. or the provision of nonimmigrant status. Requires the Attorney General to takes such steps as necessary to ensure that all numerical"
"2671","Amends Federal criminal code to authorize the Secretary of Defense customs officers. a Secret Service special officer. a Secret Service special officer. a Secret Service special officer. a Department of Defense Command Investigations Division detective. a Department of Defense Command Investigations Division detective. a Department of"
"2672","Sudan for Democracy and Human Rights in Zimbabwe Act of 2007 - Directs the sense of Congress to: (1) support the People of Zimbabwe in their efforts to promote democracy and respect for human rights in Zimbabwe. Requires the President of Zimbabwe to resolve the political and humanitarian crisis in Zimbabwe. Requires"
"2673","Cell Phone Theft Prevention Act of 2012 - Amends the Communications Act of 1934 to require the provider of commercial mobile service or commercial mobile data service to include such service on a mobile electronic device that allows a provider of commercial mobile service or commercial mobile data service. Requires the provider"
"2674","Vote By Mail Act of 2016 This bill amends the Act of 1934 to authorize voters to vote by mail. Requires voters to vote by mail. Requires voters to vote by mail. Requires voters to vote by mail. Requires voters to vote by mail"
"2675","Broadcast Towers Act - Amends the Communications Act of 1934 to require the Federal Communications Commission (FCC) to: (1) construct. or modify broadcast transmission facilities on the basis that alternative technologies. delivery systems. or structures are capable of delivering broadcast signals comparable to that proposed to be delivered by such"
"2676","Mandates Information Act of 1998 - Amends the Congressional Budget Act of 1974 to revise the Effect of the Congress with more complete information concerning the effects of such mandates; and (2) ensure that the Congress acts on such mandates only after focused Decliberation on the effects; and (2)"
"2677","American Elections Act of 2010 - Amends the Federal Election Campaign Act of 1971 to require the corporation to: (1) under foreign control or substantial foreign influence. Amends the Federal Election Campaign Act of 1971 to require the corporation to: (1) provide the corporation a majority of its gross receipts for the"
"2678","Amends the Federal Food. Drug. and Cosmetic Act to require the Secretary of Health and Human Services to: (1) establish a uniform process and uniform standards applicable to inspections of domestic and foreign device establishments. Requires the Secretary to: (1) assess the involvement of the device establishments. Re"
"2679","Patient Business Health Relief Act of 2011 - Amends the Patient Protection and Affordable Care Act to repeal the Patient Protection and Affordable Care Act (SSA) to repeal the limitation on Over-the-counter medicines. Amends the Patient Protection and Affordable Care Act (LPHS) to repeal the limitation on Over"
"2680","Clean Rain and Mercury Control Act - Authorizes the Secretary of the Interior to: (1) recognize the current scientific understanding that emissions of sulfur dioxide and nitrogen oxide from utility plants. in addition to the reductions required under the Clean Air Act (EPA) issued the Clean Air Act (EPA) issued the Clean Air"
"2681","Healthy Kids for Healthy Futures Act of 2009 - Amends the Employee Retirement Income Security Act of 1974 to require group health plan. and a health insurance issuer providing health insurance coverage to provide coverage for appropriate preventive care for each qualified dependent child of the participant; (2) reduce or limit the reimbursement of"
"2682","Sport Fish Restoration and Recreational Boating Safety Act of 2015 This bill amends the Dingell-Johnson Sport Fish Restoration Act of 2015 This bill amends the Dingell-Johnson Sport Fish Restoration Act of 1998 to authorize the Secretary of the Interior for qualified projects under the Clean Vessel Act of 1992 ("
"2683","Office Faulkner Children of Fallen Heroes Scholarship Act of 2010 - Amends the Higher Education Act of 1965 to require the Secretary of Education to establishes an alternate method to adjust the expected family contribution for each student who meets the requirement of Subpart II (Astipulates the exemption of"
"2684","Rural-To-Own Consumer Credit Protection Act of 1993 - Amends the Consumer Credit Protection Act to require firms to provide consumers in rent-to-own dealers enter into rent-to-own dealers to disclose key terms of rent-to-own dealers. Requires the Secretary of"
"2685","Office of Domestic Product Promotion Act - Establishes within the Department of Commerce to: (1) work with United States businesses to promote domestic products; (2) provide information and advice to U.S. businesses on benefits and incentives available to U.S. businesses for producing domestic products. including the award of Federal procurement contracts"
"2686","Extension Cyberspace Coordination Act of 2015 This bill amends the Federal Information Policy to: (1) review of any threats to information technology for such agency. Requires the Director of the National Office for Cyberspace. Requires the Director of the National Office for Cyberspace. Requires the"
"2687","Paul Wellstone Mental Health Equitable Treatment Act of 2005 - Amends the Employee Retirement Income Security Act of 1974 to require a group health plan (or health insurance coverage offered as both medical and surgical benefits. such plan or coverage shall not impose any treatment limitations or financial requirements to provide any mental health"
"2688","Establishes the Trade Agreement Enforcement Commission to oversee the enforcement of worker rights provisions in trade agreements to which the United States are a party and in trade preference programs. Requires the Commission to monitor. investigate. and report to Congress and the President on the enforcement by each trading partner of the United States"
"2689","Amends the Internal Revenue Code to allow the remainder interest to an employee stock ownership plan."
"2690","Geneetic Fairness Act of 1996 - Amends the Employee Retirement Income Security Act of 1974 to require an insurer offering a health plan to prohibit termination. restrict. limits. or otherwise apply conditions to coverage of an individual or Family member under the plan. Requires the Secretary of Health and Human"
"2691","Holocaust and Iran Sanctions Accountability Act of 2017 This bill directs the President to: (1) condemn Iranian activities in Yemen in violating the Peace. Security. or Stability of Yemen) as as as as as as acts that obstruct the implementation of the agreement of November 23. 2011. between the Government"
"2692","Microenterprise and Youth Entrepreneurship Development Act of 2011 - Amends the Riegle Community Development and Regulatory Improvement Act of 1994 to require the Administrator of the Small Business Administration (SBA) to establish an Office of Youth Entrepreneurship to establish an Office of Youth Entrepreneurship to: (1)"
"2693","Threat America Against Weapons of Mass Destruction Act of 1996 - Amends the Federal criminal code to require the Secretary of Defense to carry out a research and development program to enhance the capability of the United States of an Attack inside the United States by unconventional means involving weapons of mass destruction delivered by"
"2694","Cancer Survivorship Research and Quality of Life Act of 2002 - Amends the Public Health Service Act to direct the Director of NIH to expand and coordinate activities of the National Institutes of Health to expand and coordinate activities of the National Institutes of Health to expand and coordinate activities of the National Institute"
"2695","Fair Pay Act of 1997 - Amends the Fair Labor Standards Act of 1938 to prohibit discriminate between employees on the basis of sex. race. or national origin by paying wages to employees or groups of employees or groups of employees or groups of employees or groups of employees or groups of employees or groups"
"2696","Military Whistleblower Protection Enhancement Act of 2013 - Amends the Federal criminal code to prohibit the disclosure of such action."
"2697","Charles Long Undiagnosed Diseases Research and Collaboration Network Act of 2011 or the CalUndiagnosed Diseases Research and Collaboration Network Act of 2011 or the CalUndiagnosed Diseases Research and Collaboration Network Act of 2011 or the CalUndiagnosed Diseases Research and Collaboration Network Act of"
"2698","Freedoming Financial Institutions to Fight Human Trafficking Act of 2018 This bill amends the Federal criminal code to prohibit the Secretary of the Treasury to issue regulations to allow nonprofit organizations that the Secretary determines to be qualified to share information with financial institutions. associations of financial institutions. association of financial institutions. association of"
"2699","Amends the Elementary and Secondary Education Act of 1965 to authorize the Secretary of Education to award grants to local educational agencies that satisfy the conditions to improve teacher quality and raise Student achievement. Requires the Secretary to award grants to local educational agencies that satisfy the conditions to improve teacher quality and raise Student achievement."
"2700","Teacher Protection Act of 2001 - Amends the Elementary and Secondary Education Act of 1965 to require the Teacher Liability Protection for Teachers. principals and other school professionals to tools that require to undertake reasonable actions to maintain order. discipline. and an appropriate educational environment. Requires the Secretary of Education to"
"2701","Education Modernization Fund Act - Establishes the Education Act of 1965 to make loans to States for the purpose of constructing and modernizing elementary schools and secondary schools and secondary schools. Directs the Secretary of Education to make low interest. long-term loans. Directs the Secretary of Education to make low"
"2702","Pregnant Workers Fairness Act - Directs the Attorney General. or any person. Alleging an unlawful employment practice for a covered entity to: (1) make reasonable accommodations to the known limitations related to the pregnancy. childbirth. or related medical conditions of a job applicant or employee. Requi"
"2703","Electronic Funds Transfer Equal Consumer Protection Act - Amends the Electronic Fund Transfer Act to require the financial institution (FTC) to require an electronic fund transfer affecting the customer's account in connection with a transaction for goods or services not accepted by the customer or a designee of the"
"2704","Energy Savings Performance Contracts Amendments Act of 2003 - Amends the National Energy Conservation Policy Act to revise the cost of energy or water. from a base cost established through a methodology set forth to the purpose of such contract under the Energy Savings Performance Contract program to identify statutory"
"2705",""
"2706","Fighting Industry Improvement Act of 1996 - Amends the Packers and Stockyards Act to direct the Secretary of Agriculture to: (1) engagea in any practice or device that the Secretary by regulation. after consultation with producers of cattle. lamb. and hog industries. determines is a detrimental noncompetit"
"2707","Cancer Research Fund Act of 1997 - Amends the Public Health Service Act to establish the Federal Treasury (Cancer Research Trust Fund (Cancer Research Trust Fund) to be known as the Cancer Research Trust Fund (Cancer Research Trust Fund) to be known as the Cancer Research Trust Fund (Can"
"2708","Democracy and Hedge Fund Regulatory Improvement Act of 2008 - Directs the appropriate Federal banking agencies to initiate a coordinated rulemaking with respect to the entities under their respective jurisdictions that engage in transactions involvingunregistered hedge funds or Over-the-counter derivatives. Requires the"
"2709","Border Security Enforcement Act of 2010 - Authorizes the Secretary of Homeland Security to: (1) provide 3.000 members of the Arizona National Guard and other National Guard units to perform Active Guard and Reserve duty. Directs the Secretary of Homeland Security to: (1) provide additional Border Patrol stations of the Tucson Sector Border and the"
"2710","Vehicle Driver Reduction Act - Amends the Federal criminal code to require the Secretary of Transportation to: (1) allow the Secretary of Transportation to: (1) allow the Secretary of Transportation to: (1) allow the Secretary of Transportation to: (1) allow the Secretary of Transportation to: (1) allow the Secretary of Transportation to: (1)"
"2711","Korea Peace and Democracy Act of 1994 - Declares the sense of the Congress that: (1) the political rights of the Albanian majority in Kosova by the government in Belgrade. to be halted immediately; (2) member of the elected government of Kosova. Authorizes the President to"
"2712","Amends the Internal Revenue Code to repeal the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of the exemption of"
"2713","Marriage Penalty Relief Act of 2003 - Amends the Internal Revenue Code to allow the taxpayers of the Internal Revenue Code to allow the maximum taxable income for earnings with the maximum taxable income to 15% of the maximum taxable income bracket. Amends the Internal Revenue Code to: (1) Eli"
"2714","Repatriate Our Patriots Act - Directs the Secretary of Homeland Security to establish a program and application procedure to permit special veterans removed from the United States upon the filing of the appropriate Application. paying the appropriate fees. and the appropriate fees. and the applicant of the Department of Homeland Security ("
"2715","Revised Statutes 2477 Rights-of-Way Settlement Act - Directs the Secretary of the Interior to recognize any right-of-way or the right-of-way. Requires the Secretary of the Interior to notify the holder. or other persons who uses or"
"2716","Military Band of Chocta wa Indians Recognition Act - Authorizes the Secretary of the Interior to extend the Mowa Band of Chocta wa Indians of Alabama. Requires the Tribe to provide the Mowa Band of Chocta wa Indians of"
"2717","congressional AccountabilityNow Act or the Canadian Act - Amends the Legislative Reorganization Act of 1946 to authorize the President of the House of Representatives for any material other than a document transmitted under the official letterhead used for the Member's stationery. Requires the"
"2718","Florida-Affected States Assistance Act of 1993 - Amends title IV of the Social Security Act to require the Secretary of Health and Human Services (HHS) to provide assistance for services furnished during the 2-year period beginning July 1. 1993. that a major disaster or emergency exists under the Robert T."
"2719","Johnson Valley National Off-Highway Vehicle Recreation Area Establishment Act - Directs the Secretary of the Interior to utilize portions of Johnson Valley National Off-Highway Vehicle Recreation Area (Johnson Valley National Off-Highway Vehicle Recreation Area (Sec. 2) Directs the Secretary of the Interior to authorize"
"2720","Cold Before Your Fly Act - Amends Federal law to require the Administrator of the Federal Aviation Administration (FCC) to designate an Office of the Administration to: (1) publish. via a prominent link on the air carrier's public internet website. Requires the Administrator of the Federal Aviation"
"2721","Sport Fish Restoration and Recreational Boating Safety Act of 2011 - Amends the Internal Revenue Code to allow the Secretary of the Interior to transfer to the Secretary of the Department of the Interior to transfer to the Secretary of the Department of the Department of the Interior to transfer to the Secretary of the Department of the"
"2722","Pharmacyain At the Pump Act - Amends the Internal Revenue Code to extend the amount of the gross national product as computed and published by the Secretary of Commerce to publish the inflation adjustment factor for the preceding calendar year. Amends the Internal Revenue Code to: (1) increase the amount of the"
"2723","Iran People Act - Authorizes the President to: (1) ensure that sanctions are clear targeted At the Government of Iran and individuals within the Government of Iran. Authorizes the President to: (1) work to ensure that sanctions are clear targeted At the Government of Iran and individuals within the Government of Iran. Authorize"
"2724","Patients' Formulary Rights Act of 1999 - Amends the Public Health Service Act to require group health insurance coverage to include group health insurance coverage. Requires the group health plan. and a health insurance issuer offering group health insurance coverage. Requires the plan or issuer"
"2725","Revolutionary War Historic Preservation Study Act of 1994 - Establishes the Revolutionary War Sites Advisory Commission to: (1) provide a means for Americans to understanding and interpret that period as the nationally significant events that occurred during the Revolutionary War Sites Advisory Commission to: (1) provide a means for"
"2726","Lymphedema Diagnosis and Treatment Cost-Saving Act of 2011 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to require the Secretary of Health and Human Services (HHS"
"2727","Downtown-Affected Homeowners Notification Act of 2013 - Directs the Secretary of Housing and Urban Development (FDA) to: (1) provide. to each mortgagor under a covered mortgage. direct notification to mortgagees or servicers recommending or requiring such relief."
"2728","Housing Programs Informationverification Act - Amends title IV (Old Aged Aged Aged Population) of the Social Security Act to require the Secretary of Housing and Urban Development to furnish to the Secretary of Housing and Urban Development to compare information to the Secretary of Housing and Urban Development to compare"
"2729","Help Extend Auditory Relief (HEAR) Act of 2013 - Amends title II (Old Age Age) of the Social Security Act to require the Secretary of Health and Human Services (SSA) to require the Secretary of Health and Human Services (SSA) to require the Secretary of Health"
"2730","Forest Service Financial Accountability Restoration Act of 1999 - Directs the Inspector General of the Department of Agriculture to audit the annual financial statements required to be prepared by the Forest Service to produce trustworthy financial statements. Requires the Forest Service (FSEA) to maintain or increase outputs. relative to the levels"
"2731","Women's Educational Equity Act of 1993 - Amends the Elementary and Secondary Education Act of 1965 to authorize the Department of Education Organization (ED) to promote. coordinate and evaluate gender equity policies. programs. activities and initiatives in ALL Federal education programs and offices; (2) develop. maintain. and disse"
"2732","Development Power Hybrid Energy Act - Directs the Secretary of Energy to develop and transmit to Congress a distributed power hybrid systems strategy showing showing: (1) opportunities and priorities that might best be met with distributed power hybrid systems; (2) assess their indigenous renewable energy resources; (2) assess their indigenous renewable energy resources; (2)"
"2733","Cuba Transition Act of 2003 - Directs the Secretary of State to designate. within the Department of State to designate. within the Department of State to designate. within the Department of State to designate. within the Department of State to designate. within the Department of State to designate. within"
"2734","Federal Workforce Reduction and Reform Act of 2011 - Amends the Continuing Appropriations Act to direct the President to: (1) provide written notice to the President and Congress within 14 days after the last day of the quarter. Requires the President to: (1) provide written notice to that"
"2735","Amends the Internal Revenue Code to allow the taxpayer credit for the energy conservation expenditures made by the taxpayer during such year. Requires the credit for the credit for the taxable year. Requires the credit for the credit for the taxable year. Requires the credit for"
"2736","National Urban Watershed Model Restoration Act - Directs the Administrator of the Environmental Protection Agency (EPA) to develop and carry out a pilot program to serve as a national model for the restoration of urban watersheds and community environments. Requires the Administrator of the Environmental Protection Agency (EPA)"
"2737","Social Security Disability Amendments Act of 1994 - Amends title IV (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (SSA) to establish by regulation temp temp tempations and other criteria for achieving self-support which is not disapproved by the Secretary of Health"
"2738","Gold King Mine Spill Accountability Act of 2016 This bill directs the Attorney General to appoint a special investigator. dedicated Fulltime. to conduct an investigation to determine: (1) who is At fault for the Gold King Mine spill; (2) whom individuals responsible for the decisions that led to the spill;"
"2739","Electronic Implementation Act of 2003 - Amends the National Telecommunications and Information Administration Organization Act to: (1) establish a joint program to facilitate coordination andcommunication between Federal. State. and local emergency communications systems. emergency personnel. public safety organizations. telecommunications equipment manufacturers and vendors involved in the"
"2740","Eight/29 Investigation Team Act - Establishes the bipartisan investigation teams to examine: (1) the events beginning on August 29. 2005; and (2) each flood control and restoration Project that Has been carried out; (2) the management. construction. and funding of LEvee. flood control. coastal reconstruction. and hurricane"
"2741","Wall Street Compensation Reform Act of 2010 - Amends the Internal Revenue Code to allow the Secretary of Commerce to apply to the critical rule for application to systemically significant financial institutions. Requires the Secretary of the Treasury to: (1) provide for the reimbursement of the taxpayer's performance-based re"
"2742","Truth in Video Game Rating Act - Directs the Federal Trade Commission (FTC) to prescribe rules under the Federal Trade Commission (FCC) to prohibit any rating organization from assigning a content rating to any video or computer game that is to bear a label containing such content rating when sold"
"2743","Amends the Elementary and Secondary Education Act of 1965 to direct the Secretary of Energy (DOE) to act through the Office of Energy Efficiency and Renewable Energy (DOE) to act as the lead federal agency for coordinating and disseminating information on existing federal programs and assistance that may be used"
"2744",""
"2745","Protectes Tracts Conveyance Act - Directs the Director of the Bureau of Land Management for a State. Directs the Director of the Bureau of Land Management for a State. Requires the Director of the Bureau of Land Management for a State. Require"
"2746","Stamping Up Manufacturing Act of 2013 - Amends the Internal Revenue Code to allow the taxpayer to: (1) provide the manufacturing facility expenditure credit for any taxable year. Requires the taxpayer to manufacture a qualified product (including amounts for professional services necessary for the planning of such construction. Requi"
"2747","Nuclear Energy Efficiency Act - Amends the Energy Policy and Conservation Act to direct the Secretary of Energy to award grants for the purpose of retrofitting nonprofit buildings with energy-efficiency improvements. Requires the Secretary of Energy to award grants for the purpose of retrofitting nonprofit buildings with energy-efficiency"
"2748","Reconnecting Congress with America Act of 2011 - Directs the Secretary of the Treasury to: (1) make a determination of the gross domestic product for that fiscal year. Requires the Secretary of the Treasury to: (1) make a determination of the gross domestic product for that fiscal year; (2) make"
"2749","Empowerment Zone Enhancement Act of 1998 - Amends title XVIII (Medicare) of the Social Security Act to authorize the Secretary of Commerce to make grants for eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible eligible"
"2750","Military Schools Act - Amends the Education Amendments of 1972 to require the Secretary of Education to award grants to local educational agencies for the establishment of same gender schools for low-income students; (2) establish a plan for. and provide access to students of each sex; and (2) establish a"
"2751","Overtime Reform and Review Act - Amends the Fair Labor Standards Act of 1938 to require that any employee exempt under such threshold. Requires the Secretary of Labor (FDC) to establish an applicable salary threshold for the rate of compensation equal to $35.984 per year. or $6"
"2752","Journalism Administration and Improvement Act of 2016 This bill amends the Federal criminal code to: (1) elect to be permanently assigned to the new ninth circuit. Requires the Secretary of the Interior to: (1) elect to be permanently assigned to the new ninth circuit. Requires the Secretary of the Treasury to:"
"2753","Amends the Employee Retirement Income Security Act of 1974 to require the Secretary of Labor to assess a civil penalty against a plan administrator of up to $100 a day from the date of the plan administrator. Requires the Secretary of Labor to assess a civil penalty against a plan administrator of"
"2754","Ready Before Your Owe Private Education Loan Act of 2016 This bill amends the Truth of Lending Act to require the creditor to issue funds with respect to an extension of credit credit for the Student's accreditation of: (1) the enrollment status of the student's cost of attendance; and (2) the Student'"
"2755","Trafficking in Government Contracting Act of 2012 - Amends the Trafficking Victims Protection Act of 2000 to require the Head of an executive agency (including the trafficking Victims Protection Act of 2000 (FCC) to: (1) authorize the Secretary of the Interior to: (1) authorize the Secretary"
"2756","Medicare HMO Protection Act of 1998 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (SSA) to delay termination dates."
"2757","APHS Function Transfer Act - Directs the Secretary of Homeland Security to enter into an agreement to effectuate the transfer of functions. Requires the Secretary of Homeland Security to carry out requirements under the Act of August 31. 1927 (including the Animal Health Protection Act (DHS) to carry out"
