"ID","Predict"
"2371","Healthy Schools Partnerships Act of 2010 - Amends the Richard B. Russell National School Lunch Act to direct the Secretary of Health and Human Services to establish a demonstration project under which the Secretary must make grants to eligible entities to fund collaborations of academic experts. nonprofit organizations. registered deadtitians or other"
"2372","Youth Child Tax Credit Act - Amends the Internal Revenue Code to authorize the Secretary of the Treasury to establish a program for Making advance payments of the credit for making advance payments of the credit for the taxable year."
"2373","Small Business Investment Improvement Act of 1999 - Amends the Small Business Investment Act of 1958 (SBA) of the Small Business Investment Act of 1958 (SBA) of the Small Business Investment Act of 1958 (SBA) of the Small Business Investment Act of 1958 (SBA) of the Small Business"
"2374","Safe Transit and Rail Awareness and Investments for National Security Act of 2004 or the Safe TRAINS Act - Authorizes the Secretary of Homeland Security to make grants for the purpose of improving the security of public transportation systems against acts of terrorism. Authorizes the Secretary of Homeland Security to make grants for"
"2375","Protect Th Budgeting Act of 2012 - Amends the Congressional Budget Act of 1974 to require the Department of the Treasury to prepare for each major bill or resolution reported by any committee of the House of Representatives or the Senate (except the Committee on Appropriations of each House). as a"
"2376","Ballistic Missile Defense Act of 1996 - Amends the National Missile Defense System that Can be deployed with the year 2000 a National Missile Defense System that Can be deployed with the year 2000 a National Missile Defense System that Can be deployed with the year 2000 a National Missile Defense"
"2377","Federal Land Freedom Act of 2015 This bill directs the Secretaries of the Interior. Agriculture. and Energy a declaration that a State leasing. permitting. and regulatory program has been established or amended; and (2) seek to transfer responsibility for leasing. permitting. and regulatory program has been established or amended; and (2)"
"2378","Page Tax Repeal Act - Prohibits any person to sell or offer for sale in interstate commerce any two consumer products from the same manufacturer that are substantially similar if such products are priced differently based on the gender of the individuals for which the goods are performed. offered. or marketed"
"2379","Check Cashing Act of 1995 - Authorizes the Commission to approve a State check Cashing business licensing or registration system. Requires the Commission to approve a State check cashing business licensing or registration system. Requires the Commission to approve a State check cashing business licensing"
"2380","Netighborhood Integrity and Responsibility Act - Amends the United States Housing Act of 1937 to require each public housing agency administering assistance provided under the housing certificate program to ensure that the rent charging for each dwelling unit assisted by the agency is reasonable to compar with rents charging for comparableunas"
"2381","Long Management Workforce Flexibility Act - Amends the Federal criminal code to require the Secretary of Agriculture (USDA) of the Department of Agriculture to: (1) the National Park Service of the Department of the Interior. Requires an employee of a land management agency serving under a time-"
"2382","Amends the Emergency Planning and Community Right-to-Know Act of 1986 to revise the Emergency Planning and Community Right-to-Know Act of 1986 to require any person in charge of a vessel or an offshore or an onshore facility. Amends the Emergency Planning and Community Right"
"2383","Interstate Class Action Jurisdiction Act of 1999 - Amends the Federal Jurisdiction Act of 1999 - Amends the Federaljuriisdiction Act of 1934 to prohibit any class action solely involving a claim that relates to: (1) the internal affairs or governance of a corporation"
"2384","United Nations Population Funding Act of 1999 - Directs the President to certify that the country program of the United Nations Population Fund for the United Nations Population Fund for each of the fiscal years 2000 and 2001. an amount equal to the amount allocated by the United Nations Population Fund for each of the fiscal years 2000"
"2385","Resolution of the Ethiopia-Eritrea Border Dispute Act of 2004 - Directs the President of the Senate of Representatives and the Congress on foreign relations of the House of Representatives and the Committee on foreign relations of the Senate. Requires each party agree that a neutral Bound"
"2386","Amends the Internal Revenue Code to: (1) allow a common trust fund transfers substantially all of its assets to one or more regulated investment companies in exchange solely for stock in the company or company to which such assets are transferred. Requires the basis of any asset received by a regulated"
"2387","Nuclear Power Plant Safety Act of 2011 - Amends the Atomic Energy Act of 1954 to require the Secretary of Energy to initiate a rulemaking proceeding. including notice and opportunity for public comment to revise its regulations to ensure that each utilization facility licensed under this Act Can withstand and adequately respond to"
"2388","Hurricane Katrina Financial Services Relief Act of 2005 - Amends the Federal Deposit Insurance Act. or any other provision of Federal law. during the 18-month period beginning on the date of enactment of this Act. the appropriate Federal banking agency and the National Credit Union Administration (FBI"
"2389","Pharmacy Support Communities of Recovery Act - Amends the Public Health Service Act to authorize the Secretary of Health and Human Services (HHS) to award grants to recovery community organizations to provide regional technical assistance centers to provide regional technical assistance centers to provide regional technical assistance centers to provide regional technical assistance centers to provide regional"
"2390",""
"2391","Amends the United States Grain Standards Act to require the Secretary of Commerce to conduct official inspection and meets the criteria of the United States Grain Standards Act to require the Secretary of Health and Human Services to conduct official inspection and meets the criteria of these Act. Amends the United States Grain Standards Act"
"2392","Trafficking Act of 2015 This bill amends the Trafficking Victims Protection Act of 2000 (Sec. 2) This bill amends the Trafficking Victims Protection Act of 2000 to require the Director of the Bureau of Justice Statistics to: (1) prepare an annual report on: (1) arrest of individuals by"
"2393","Amends Federal criminal code to authorize the Secretary of Transportation to participate and cooperate ininternational activities to enhance motor vehicle and traffic safety through such means as exchanging information. conducting safety research. examining safety needs. best practices. and improvements in motor vehicle safety standards. and participating in the implementation of existing international agreements"
"2394","Child Care Criminal Background Check Act of 2009 - Amends the Child Care and Development Block Grant Act of 1990 to authorize the Secretary of Child Care and Development Block Grant Act of 1990 to require each eligible child care provider (excluding an eligible child care provider (excluding an eligible child care provider (excluding an eligible child"
"2395","architect of the Capitol Human Resources Act - Directs the Architect of the Capitol to establish and maintain a personnel management system that incorporates fundamental principles that exist in other modern personnel systems. Requires the Department of the Capitol to establish and maintain a personnel management system that incorporates fundamental principles that"
"2396","Fair. Accurate. and Timely Voting Act of 2012 or the FAST Voting Act of 2012 or the FAST Voting Act of 2012 or the FAST Voting Act of 2012 or the FAST Voting Act of 2012 - Requires the Attorney General to award grants to"
"2397","Global Climate Change Security Oversight Act - Directs the Director of National Intelligence Estimate on the anticipated geopolitical effects of global climate change and the implications of such effects on the national security of the United States. Requires the Director of National Intelligence Estimate on the"
"2398","Debt Relief Reconciliation Act for Fiscal Year 2001 - Establishes the Public Debt Reduction Payment Account. Requires the Secretary of the Treasury to use amounts in the account to pay At maturity. or to redeem or buy before maturity. any obligation of the Government held by the public and included"
"2399","Volunteer Emergency Services Recruitment and Retention Act of 2006 - Amends the Internal Revenue Code to require the Internal Revenue Code to extend the length of service award plans."
"2400","Medicaid Reform and Personal Responsibility Act of 2017 This bill amends title XIX (Medicaid) of the Social Security Act to require States to elect through a State plan amendment to condition medical assistance under such plan to condition medical assistance under such plan to condition medical assistance under such plan to condition medical assistance"
"2401","Our Nation's Trade. Infrastructure. Mobility. and Efficiency Act of 2007 or the ON TIME Act of 2007 or the ON TIME Act of 2007 or the ON TIME Act of 2007 - Directs the Secretary of Transportation to issue regulations that establish a national trade gateway corridor fee on each article that"
"2402","Directs the Secretary of Commerce to develop and implement a comprehensive program for fish screens. fish passage devices. and other measures agreed to by local interests and relevant federal agencies for water Diverions by local governmental entities in the States of Oregon. Washington. Montana. and Idaho that provide water supplies. Require"
"2403","Amends the Elementary and Secondary Education Act of 1965 to authorize the Secretary of Education to award grants to State educational agencies to provide signing bonuses to middle or secondary school Math or science teachers who agree to teach in a high- Need area during the 4-school year period that begins on the date on which the"
"2404","Food Allergy and Anaphylaxis Management Act of 2008 - Directs the Secretary of Health and Human Services to Develop a policy to be used on a voluntary basis to manage the risk of food allergy and anaphylaxis in schools; and (2) make such policy available to"
"2405","Community College Teacher Preparation Enhancement Act of 2004 - Amends the Higher Education Act of 1965 to: (1) foster collaboration between 4-year institutions of higher education and community colleges to enhance teacher preparation as required under the NO Child Left Behind Act of 2001 (Public law 107-110). teachers and prospective"
"2406","Little Traverse Bay Bands of Odawa Indians and the Little River Band of Ottawa Indians Act - Amends the Little Traverse Bay Bands of Odawa Indians and the Little River Band of Ottawa Indians."
"2407","Housing Affordability for Teachers and Public Safety Officers Act of 2005 - Amends the National Housing Act to direct the Secretary of Housing and Human Services to suspend the applicability of mortgages for teachers and public safety Officers Act of 2005 - Amends the National Housing Act to require"
"2408","Development Blanchard Access to Health Care for Individuals With Disabilities Act of 2010 - Amends the Public Health Service Act to direct the Secretary of Health and Human Services (HHS) to award grants to states for the purpose of developing and updating and improving state-based. Internet directories of health"
"2409","Amends the Act to establish a National Science Scholars Program to recognize Student excellence and achievement in the Physical. life. and computer sciences. mathematics. and engineering; (2) provide financial assistance to students for the study of the physical. life. or computer sciences. mathematics. or engineering. Requires"
"2410","Caregiver Corps Act of 2014 - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to enter into a contract with a nonprofit entity for the development of an online Toolkit and guidance supporting the establishment and Implement of Caregiver Corps program to"
"2411","Rural Barrett Act - Amends title XVIII (Medicare) of the Social Security Act (SSA) of the Social Security Act to waive the Application of the waiting period. Requires the Commissioner of Social Security (SSA) to waive the Application of the waiting period. Require"
"2412","Update. Promote. and Develop America's Transportation Essentials Act of 2013 - Amends the Internal Revenue Code to: (1) increase the rate of tax imposed during 2015."
"2413","Korean War Veterans Recognition Act of 2006 - Directs the Secretary of the Interior to place on or near the grounds of the Korean War Veterans Memorial in Washington. Requires the Secretary of the Interior to place on or near the grounds of the Korean War Veterans Memorial in Washington. Requires the Secretary"
"2414","Consumer Fire Safety Act of 2004 - Amends the Consumer Product Safety Commission to: (1) prescribe one or more fire safety standards for cigarettes that except as provided by the State of New York to promulgated on December 31. 2003. Requires the Commission to notification the Commission of the modification. and"
"2415","District of Columbia Full Self- Government Act - Establishes the Office of the District of Columbia to remain andcontinu a body corporate. Requires the District of Columbia to remain andcontinu a body corporate. Requires the District of Columbia to remain andcontinu a body corporate."
"2416","Hydrographic Services Improvement Act Amendments of 2008 - Amends the Hydrographic Services Improvement Act of 1998 to authorize the Administrator of Hydrographic Services Improvement Act of 1998 to authorize the Administrator of Hydrographic Services Improvement Act of 1998 to authorize the Administrator of Hydrographic Services Improvement Act of 1998 to authorize the Administrator of"
"2417","Migratory Bird Treaty Reform Act of 2004 - Amends the Migratory Bird Treaty Act of 2004 - Amends the Migratory Bird Conservation Act to authorize the Secretary of the Interior to publish in the Federal Register within 3 months after the date of enactment of the"
"2418","Civil Rights Commission Amendments Act of 1994 - Amends the United States Commission on Civil Rights Commission on Civil Rights Act of 1983 - Establishes the United States Commission on Civil Rights Act of 1983 to: (1) investigate allegations in writing under oath or affirmation relating to Debpriv"
"2419","Englisch Language Unity Act of 2015 This bill amends the Federal language of the United States to: (1) prohibit a Member of Congress or any officer or agent of the Federal Government to establish an affirmative obligation to preserve and enhance the role of English as the official language of the Federal Government. Requires the"
"2420","Community Gardening and Nutrition Act of 2014 - Amends the Domestic Volunteer Service Act of 1973 to direct the Director of the Department of Health and Human Services (HHS) to establish a Community Garden Pilot Program for the purpose of carrying out any less than forty projects. Amends the Domestic Volunteer Service"
"2421","Federal Internship Improvement Act - Directs the Office of Personnel Management to make publicly available on the Internet. Requires the Office of Personnel Management to make publicly available on the Internet links to the websites where the information shall be displayed. Requires the Office of Personnel Management to"
"2422","Connecticut Treatment and Care Tools Act of 2010 or the ConTACT Act of 2010 - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to establish concussion management guidelines that address the prevention. identification. treatment. and management of concussion"
"2423","Hunter and Farmer Protection Act of 2015 This bill amends the Migratory Bird Treaty Act to exclude any area on which salt. grain. or other feed has been placed. exposed. deposited. distributed. or scattered. if the salt. grain. or feed Could lure or attract mig"
"2424","International Money Transfer Disclosure Act - Directs the appropriate federal agencies to jointly prescribe regulations that require any financial institution or money transmitting business that initiates an international money transfer on behalf of a consumer (whether or not the consumer maintains an account At such institution or business). to make a good faith effort"
"2425","Mental Health First Act of 2013 - Amends the Public Health Service Act to direct the Secretary of Health and Human Services (HHS) to award grants to states. political subdivisions of states. Indian tribes. tribal organizations. and nonprofit private entities to initiate and sustain mental health first aid training programs."
"2426","Mandate Prevention Act of 2010 - Amends the Congressional Budget Act of 1974 to direct costs of which exceed the threshold otherwise specified for a reported bill or joint resolution. amendment. motion. or conference report in an amount equal to or exceeding the direct costs of such mandates included in the bill."
"2427","Federal Trade Commission Reauthorization Act of 2008 - Amends the Federal Trade Commission Act to authorize the Federal Trade Commission (FTC) to commence. defend. or intervene in. and supervise the litigation of any civil action involving this Act. Authorizes the Federal Trade Commission (FTC)"
"2428","Immigration Enforcement Enforcement Review Commission Act - Establishes the Immigration Enforcement Review Commission to establish local community task forces to improve the working relationship between the Services and local community groups and organizations. Requires the Review Commission to establish local community task forces to improve the working relationship between the Services and local community groups and"
"2429","Securities Law Technical Corrections Act of 2007 - Amends title XVIII (Medicare) of the Securities Exchange Act of 1933 to revise the securities Exchange Act of 1934 to revise the securities Exchange Act of 1934 to revise provisions of the Securities Exchange Act of 1934 to require"
"2430","Free File Act of 2016 This bill directs the Internal Revenue Service (IRS Free File Program (IRS Free File Program (IRS Free File Program) as established by the IRS pursuant to public rulemaking and sets forth in the Federal Register. Requires the Secretary of the Treasury. or the"
"2431","Medicare Patient IVIG Access Act of 2009 - Amends the Medicare Payment Advisory Commission to Congress that the Medicare Payment Advisory Commission to Congress that as ensure beneficiaries' access to high-quality care. Medicare payments should correspond to the cost efficient providers incur in furnishing such care. Requires the"
"2432","House Expediting Clearances Through Reporting Transparency Act of 2018 or the SECRET Act of 2018 This bill directs the Director of the Office of National Intelligence acting as the Suitability and Credentialing Executive Agent. Directs the Director of the Office of National Intellig"
"2433","Presidential Library Donation Reform Act of 2016 This bill amends the Federal Election Campaign Act of 1971 to require presidential library fundraising Organization Reporting Requires each Presidential Library Fundraising Organization Reporting Requires each Presidential library fundraising organization to submit to the Archivist information for each contributor who gave the organization"
"2434","Swan Creek Black River Confederated Ojib waa Tribes of Michigan Act - Requires the Secretary of the Interior to: (1) the Tribes and Black River Confederated Ojib waa Tribes of Michigan. Authorizes the Secretary of the Interior"
"2435","Wastewater Treatment Operator Training and Certification Act of 1993 - Amends the Federal Water Pollution Control Act to direct the Administrator of the Federal Water Pollution Control Act to direct the Administrator of the Federal Water Pollution Control Act to direct the Administrator of the Federal Water Pollution Control Act to direct the Administrator of"
"2436","Millennium Bird Hunting and Conservation Stamp Act of 1998 - Amends the National Wildlife Refuge System Administration Act of 1966 to authorize the Secretary of the Interior to use from receipts from the sale of migratory bird hunting and conservation stamps an amount not to exceed $1.000.000 for each of FY 1999 through"
"2437","Promotioning American Agricultural and Medical Exports to Cuba Act of 2009 - Amends the Trade Sanctions Reform and Export Enhancement Act of 2000 to authorize the Secretary of Agriculture to establish a program to provide information and technical assistance to United States agricultural producers. cooperative organizations. and State agencies that promote"
"2438","Mathddle Class Tax Relief Act of 2010 - Amends the Economic Growth and Tax Relief Reconciliation Act of 2001 to extend the alternative minimum tax relief for nonrefundable personal credit. Amends the Economic Growth and Tax Relief Reconciliation Act of 2001 to require the amendments of the Economic Growth and Tax Relief"
"2439","Renewable Energy Investment Act of 2009 - Amends the Internal Revenue Code to Extension of renewable renewable renewable energy bonds."
"2440","Veterans Waiver Program Security Enhancement Act - Amends the Immigration and Nationality Act to authorize the Secretary of Homeland Security (DHS) to prohibit a national of a program country from traveling to the United States under the program if the nationalhas traveled to Iraq or to Syria At any"
"2441","Stop Taking Our Health Privacy (STOHP) Act of 2002 - Requires the Secretary of Health and Human Services (HIPAA) Act of 2002 - Requires the Secretary of Health and Human Services (HIPAA) of the Clinton Administration issued comprehensive medical privacy regulations which"
"2442","National Reconstruction Study Area Act - Directs the Secretary of the Interior to complete a study of the study area to assess the suitability and feasibility of designating the study area as a unit of the National Park System. Requires the Secretary to complete a study of the study area to"
"2443","Amends the Immigration and Nationality Act to provide for the granting of posthumous citizenship. Requires the Attorney General to provide for the granting of posthumous citizenship. Requires the Attorney General to provide for the granting of posthumous citizenship. Requires"
"2444","Authorizes the Secretary of Veterans Affairs (VA) to ensure that the Women Veterans Bill of Rights. Requires the Secretary of Veterans Affairs (VA) to ensure that the Women Veterans Bill of Rights. Requires the Secretary of Veterans Affairs (VA) to ensure that the Women Veterans Bill of"
"2445","Communities Sense Prison Work and Victim Restitution Act of 1998 - Amends the Crime Control Act of 1990 to require the Attorney General to submit legislative recommendations to Congress to permit federal prisoners to perform work for private employers while minimizing the economic impact on the private sector of such expansion of the use of prison"
"2446","Strengthening Background Checks Act of 2013 - Amends the NICS Improvement Amendments Act of 2007 to require the Attorney General to: (1) waive the applicability of the amount that would otherwise be allocated to a State under the Omnibus Crime Control and Safe Streets Act of 1968 to require"
"2447","Freedom to Fish Act - Amends the Magnuson-Stevens Fishery Conservation and Management Act to require the Secretary of the Interior to provide the appropriate regional Fishery Management Council to provide the opportunity to propose. and revise from Time to Time to propose. and revise from"
"2448","All Economic Regulations are Transparent Act of 2015 or theALERT Act of 2015 This bill amends the Federal code to require the Administrator of the Office of Information and Regulatory Affairs to submit to the Administrator of the Office of Information and Regulatory Affairs to submit to the Administrator of the Office of Information and "
"2449","State Court Interpreter Grant Program Act - Authorizes the Administrator of the Office of Justice Programs of the Department of Justice (DOJ) to: (1) assess regional language demands; (2) develop a court interpreter program for the State; (3) develop. institute. and administer language certification examinations; and"
"2450","prostate Cancer Diagnosis and Treatment Act of 1997 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services to establish fee schedules for services for the Early Detection of Prostate Cancer. Requires the"
"2451","Medicare Device User Fee Stabilization Act of 2005 - Amends the Federal Food. Drug. and Cosmetic Act to authorize the Secretary of Health and Human Services to useunobligated carryover balances from fees collected in previous fiscal years to ensure that sufficient fee revenues are available to ensure that sufficient fee revenues"
"2452","Outer Continental Shelf Royalty Reform and Enhancement Act of 2006 - Directs the Secretary of the Interior to offer to enter into written agreements to amend the payment responsibilities under each lease entered into by the Secretary that authorizes the production of oil or natural gas on the Outer Continental Shelf Lands Act"
"2453","Water Quality Conservation Act of 2017 This bill amends the Food Security Act of 1985 to authorize the Secretary of Agriculture to carry out a precision conservation pilot program to provide grants to not more than 10.000 States to assist producers with projects that: (1) increase nutrient retention of soil; (2) reduce soil erosion; (2) reduce"
"2454","Social Security Caregiver Credit Act of 2018 This bill amends title II of title II of the Social Security Act to require the Secretary of Health and Human Services (HHS) to require the Secretary of Health and Human Services (HHS) to require the Secretary of Health and Human Services (HHS) to"
"2455","Sexual Assault Prosecution Act of 2002 - Amends the Federal code to: (1) Greek-th&gt;marit; Greek-th&gt; and (2) provide for the entry of DNA profiles into the combined DNA Indexing System; and (2)"
"2456","Global Autism Assistance Act of 2008 - Directs the Administrator. U.S. Agency for International Development to establish and administer a health and education grant program to be known as the Global Autism Assistance Program. Requires the Administrator to establish and administer a health and education grant program to be known as"
"2457","Over-the-Counter Hearing Aid Act of 2017 This bill amends the Federal Food. Drug. and Cosmetic Act to require the Secretary of Health and Human Services to promulgate proposed regulations to establish a category of Over-the-Counter Hearing Aid Act of 2017 - Amends the Federal"
"2458","Worker Ownership. Readiness and Knowledge Act or the Work Act - Directs the Secretary of Labor to establish a program to promote employee ownership and employee participation in business decisionmaking. Directs the Secretary of Labor to establish a program. designed to promote employee ownership and employee participation in business decisionmaking"
"2459","Rep Cliffs Desert Reserve Completion Act - Amends the Endangered Species Act of 1973 to direct the United States Fish and Wildlife Service (FCC) to establish a Habitat Conservation Plan covering Washington County that would Have allowed Doyle to develop a portion of its land; (2)"
"2460","Expand Business Tax Repeal Acceleration (Extra) for Family-Owned Businesses and Farms Act - Amends the Internal Revenue Code to allow the value of any carryover business interest of the gross estate the adjusted value of the carryover business interests of the Decedent."
"2461","Fighting Children to Save Lives Act of 2011 - Authorizes the Secretary of Education to award grants to local educational agencies or targeted schools for implementing nationally recognized CPR and AED training courses. Authorizes the Secretary of Education to award grants to local educational agencies or targeted schools for implementing nationally recognized"
"2462","Amends the Elementary and Secondary Education Act of 1965 - Amends the Elementary and Secondary Education Act of 1965 to revise requirements with respect to gender-role socialization on learning and gender- equitable teaching practices. Amends the Elementary and Secondary Education Act of 1965 to revise the"
"2463","Renewable Energy Assistance Act of 2007 - Amends the Internal Revenue Code to allow a tax credit for an item of property unless such property is certified for performance by the non-profit Solar Rating Corporation or a comparable entity endorsed by the government of the State in which such property are installed. Re"
"2464","Independent Counsel Accountability and Reform Act of 1996 - Amends Federal criminal code to revise provisions with respect to which the Attorney General has requested the appointment of the independent counsel and matters directly related to such criminal violations. including perjury. obstruction of justice. and intimidation of witnesses; and (2)"
"2465","Directs the Speaker of the House of Representatives and the President pro tempore of the Senate to make appropriate arrangements for the posthumous award on behalf of Congress. of a gold medal of appropriate design to Lyndon Baines Johnson in recognition of his contributions to the Nation. including passage of the"
"2466","Comprehensive Problem Gambling Act of 2011 - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to carry out a national campaign to increase knowledge and raise awareness within the general public with respect to problem gambling issues. Requires the Secretary to carry out"
"2467","Clean Distributed Energy Grid Integration Act - Directs the Secretary of Energy to carry out efforts for advancing the integration of clean distributed energy into electric grids. Requires the Secretary to carry out efforts for advancing the integration of clean distributed energy into electric grids. Requires the Secretary"
"2468","Phoenix County Land Adjustment Act - Directs the Secretary of the Interior to convey to Las Cienegas Conservation. LLC. Requires the Secretary to convey to Las Cienegas Conservation. LLC. all right. title. and interest of Las Cienegas Conservation. LLC. Requires"
"2469","Transportation Security Technology Innovation Reform Act of 2018 This bill establishes the Transportation Security Administration Systems Integration Facility (TSIF) for the purposes of testing and evaluating advanced transportation security screening technologies related to the mission of the Administration. Requires the Administrator to: (1) evaluate such technologies to enhance the security of transportation"
"2470","Freedom Education Act - Authorizes the Secretary of Education to establish and strengthen post-secondary education programs emphasizing the nature. history and philosophy of free institutions. the nature of Western civilization. and the nature of the threats to freedom from totalitarianism in all forms. Requires such"
"2471","Hospital Readmissions Program Accuracy and Accountability Act of 2014 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to adjust readmissions to account for the socioeconomic status of the patients served by"
"2472","Grand Jury Reform Act of 2017 This bill directs the Governor of the State to comply with the requirements of the Omnibus Crime Control and Safe Streets Act of 1968. Requires the Governor of the state in which the death occurred shall report the death to the Chief officer of the law enforcement agency"
"2473","Amends Federal criminal code to authorize judicial officer to order the arrest of a material witness. Requires an officer to order the arrest of a person as a material witness. if it appears from an affidavit filed by a court of the United States."
"2474","Welfare Improvement Act of 1997 - Amends title XVIII (Medicare) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) to prohibit the grant to provide cash benefits for children born to families receiving assistance. Requi"
"2475","Jub Creation and Affordable Housing Act of 2010 - Directs the Secretary of the Treasury to make a grant to each state in an amount equal to such state's low-income bond-subsidized housing election amount. Directs the Secretary of the Treasury to make a grant to each state to elect"
"2476","Department of Veterans Affairs Employment Reduction Assistance Act of 1999 - Directs the Secretary of Veterans Affairs (VA) of the Department of Veterans Affairs (VA) of the Department of Veterans Affairs (VA) of the Department of Veterans Affairs (VA) of the Department of Veterans Affairs (VA) who are serving under"
"2477","Cyber Supply Chain Management and Transparency Act of 2014 - Directs the Director of the Office of Management and Budget to issue guidelines for each agency that require the inclusion of a comprehensive and confidentially supplied list. or product that contains a binary component. Requires the Director of the Office of"
"2478","Amends the Federal code to: (1) establish the Secretary of the Interior of the United States of America. Requires the Secretary of the Interior of the Interior of the United States of America. Requires the Secretary of the Interior of the Interior of the United States of America. Requi"
"2479","Hazard Reporting Protection Act of 1999 - Amends the Occupational Safety and Health Act of 1970 to direct the Secretary of Health and Human Services (HHS) to: (1) discharge or in any manner discriminate against an employee for refusing to perform the employee's duties when the employee has"
"2480","Start Healthy. Stay Healthy Act of 2005 - Amends title XXI (Medicare) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) (SSA) to elect for purposes of expenditures for medical assistance for pregnant women"
"2481","Oklahoma City Victims Compensation Act - Authorizes the Attorney General. acting through the Special Master to: (1) administer the compensation program established under this Act. Requires the Secretary General to: (1) administer the compensation program established under this Act; and (2) employ and supervise hearing officers and other administrative personnel"
"2482","School Security Improvement Act of 1997 - Amends the Individuals with Disabilities Education Act to require state educational agencies. local educational agencies. and intermediate educational units to use fair disciplinary measures against all students. including children without a disability a disability a statement of any disciplinary measures taken against"
"2483","National Laboratory Technology Maturation Act of 2014 - Directs the Secretary of Energy to establish the National Laboratory technology maturityation program under which the Secretary to make grants to National Laboratories for the purpose of increasing the successful transfer of technologies licensed from National Laboratories to small business concerns by providing a link"
"2484","End Excessive Oil Speculation Now Act of 2011 - Requires the Commission to establish position limits to diminish. eliminate. or prevent excessive speculation as required by the Dodd-Frank Wall Street Reform and Consumer Protection Act to require the Commission to establish position limits to diminish. eliminate"
"2485","Researchers and Farmers Freedom From Terrorism Act of 2000 - Amends Federal criminal code to require the Director of the Federal Bureau of Investigation (FBI) to establish and maintain a national clearinghouse for information on incidents of crime and terrorism- committed against or directed At any animal enterprise"
"2486","American Democracy Index Act of 2009 - Amends the Help America Vote Act of 2002 to establish a American Democracy Index for the evaluation of elections for Federal office occurring in 2010 and thereafter; (2) establish and operate a data collection system in order to collect and measure election data to collect and measure election"
"2487","Corporate Welfare Reduction and Job Preservation Act of 2006 - Amends the Internal Revenue Code to allow corporate distributions and adjustments."
"2488","Gay Victim Compensation Act - Amends Federal criminal code to prohibit any person who sells. delivers. or otherwise transfers for damages caused by a discharge of the transferred firearm by a discharge of the transferred firearm by the transferee. Requires any person who sells. delivers."
"2489","National Guard and Reserve Education Act of 2004 - Amends the Federal criminal code to increase the rates of basic educational assistance paid under such Act. Requires the Secretary of Defense for the purpose of responding to a national emergency declared by the President and supported by Federal funds for the purpose of responding to"
"2490","Small Business Relief and Job Creation Act - Amends the Internal Revenue Code to allow an individual who begins work for an eligible small business during 2018. or 2019. the taxpayer may elect to treat such individual as a member of a targeted group for purposes of such Subpart."
"2491","Stop the Sale of Murderabilia Act of 2013 - Amends the Federal criminal code to prohibit the Director of the Bureau of Prisons and the Head of the Department of Corrections. or other similar agency to promulgate uniform guidelines to restrict the privileges of any inmate of a prison"
"2492","Directs the Secretary of Agriculture to develop and implement a process to expedite access to federal lands under the administrative jurisdiction of the Secretary for eligible organizations and eligible individuals to request access to federal lands to conduct good Samaritan search-and-recovery mission. Directs the Secretary to"
"2493","Amends the United States Code to authorize the Secretary of Labor to submit a list of five disinterested individuals who is sold by the trustee to remain subject to the labor rights of the current and former employees of the debtor. Requires the Secretary of Labor to submit a list of"
"2494","Fighting Territorial Equity for Low- Income Individuals Act of 2004 - Amends title XVIII (Medicare) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) of the Social Security Act (SSA) to: (1)"
"2495","Volunteer First Responder Housing Act - Directs the Secretary of Housing and Urban Development (USDA) to provide that a qualified volunteer first responder who submits to the Secretary of Agriculture (USDA) to provide that a qualified volunteer first responder who submits to the Secretary"
"2496","Sexual Harassment Prevention Act of 1993 - Requires each employer to post and maintain posting in conspicuous places upon its premisesoù notices to employees and applicants for employment arecustomarily posted. a notice that shall be prepared or approved by the Commission to establish workplace requirements that"
"2497","Directs the Secretary of the Interior to publish a supplement to the major rehabilitation report for the Herbert Hoover Dike system; (2) an identification of additional risks associated with flood events at the system that are equal to or greater than the standard projected flood risks; (3) evaluation of the potential to integrate projects of the Corps"
"2498","Fort Roads-Community Right-To-Know Act - Requires the Secretary of the Interior to provide information. using maps and other means that At a minimum-year each fiscal year. Requires the Secretary of the Interior to provide information. using maps and other means"
"2499","Texas City Ship Channel. Texas City. Requires the portion of the Texas City Ship Channel. Texas City. Requires the portion of the Texas City Ship Channel. Texas City. Texas. Requires the portion of the Texas City Ship Channel. Texas City. Requires the"
"2500","Medicare Common Access Card Act of 2017 This bill amends title XVIII (Medicare) of the Social Security Act to direct the Secretary of Health and Human Services (HHS) to establish a pilot program to demonstrate the feasibility of using smart card technology. Directs the Secretary of Health and Human Services"
"2501","Juvenile Justice Reform Act of 2008 - Amends the Juvenile Justice and Delinquency Prevention Act of 1974 (juvenile Justice and Delinquency Prevention Act of 1974 (juvenile Justice and Delinquency Prevention Act of 1974 (juvenile Justice and Delin"
